7.088852131940305057e+00,-1.628822672266496241e+00
8.485799016859207899e-01,1.044997057903460913e+01
8.289239945305145740e-01,1.181695905310136574e+01
1.410367739995215475e+00,8.674891420124041019e+00
5.757015400644327485e+00,-2.929455480827259262e+00
6.686175377261655228e+00,-3.541394230977005009e+00
5.022329376569054205e+00,7.031376451341254885e+00
7.431459282971054847e+00,-2.342033938137769944e+00
1.370623146732232289e+00,9.096663665394594034e+00
2.815941850402270408e-01,8.510379436180295798e+00
7.179011621557092049e-01,6.885033001839087063e+00
7.265641067313072021e+00,-2.244368966530478904e+00
4.640033862641626428e+00,3.782029822438811362e+00
1.955442952796900835e-01,1.084376581087528990e+01
7.648751247362306493e-02,9.189697200220102502e+00
1.556402550669412133e+00,1.063750071030129440e+01
5.704690246332624781e+00,-3.353244833863479712e+00
8.950986908923148633e+00,-1.557167623702431003e+00
4.391902348241983667e+00,5.420206217501180035e+00
1.334409776415416360e+00,8.045148420171596371e+00
2.506454992902850343e+00,9.576378476017703534e+00
4.866116589802810921e+00,5.653668264462468507e+00
7.396098026946265946e+00,-1.706346456087252328e+00
6.047686486756103541e+00,5.076865242153051128e+00
6.976687263233173120e+00,-2.563265544449652378e+00
1.429524911393980080e+00,1.037132471453557336e+01
5.831303145424883150e-01,8.358791511814509079e+00
-9.800749020203505246e-01,6.719659651943955758e+00
3.879600748159758083e+00,7.518742374758163649e+00
3.978747944125123670e+00,7.215568837783054690e+00
7.384147661474014690e+00,-2.051792009638386372e+00
6.249375644612451097e+00,-3.225759636733350977e+00
5.121850502927127735e+00,6.155542244148562325e+00
6.188805632820897351e+00,6.656061773684577076e+00
5.013872633230390896e+00,6.302499255418538837e+00
8.603301179985058056e+00,-2.891475508933742056e+00
4.210067591652393304e+00,7.080084164037253380e+00
6.078141571781665142e+00,-1.971746749647731445e+00
5.033381422003385453e+00,-2.469664576641387832e+00
5.740194754871090765e+00,5.059895715358861956e+00
4.557854404898158407e+00,4.973239320380137940e+00
6.272529991998828436e+00,-2.624232432432600071e+00
1.246369905236193176e+00,9.777072483331885167e+00
7.332232883660437572e+00,-3.459524708216524580e+00
8.730839320221127631e-01,9.818637022293804861e+00
-8.546708085749044059e-02,1.046985608159475589e+01
4.134874797774513056e+00,5.738994187520923163e+00
5.696108790524258225e+00,5.768283585552506310e+00
5.812213073711411049e+00,5.036406696303279418e+00
5.145498539649057790e+00,4.958492892982429012e+00
