1.925751147187278178e+01,-1.273921819731780936e+01
-2.057848559122259502e+01,1.877734391060552355e+01
1.820462537886317733e+01,-1.357753453986529912e+01
1.776632215933983971e+01,-1.343128398952628544e+01
1.348248912296861057e+01,7.903612930479060772e+00
1.678805784933834389e+01,-1.473484422531370974e+01
1.230071178728780090e+01,-1.271515037557384531e+01
1.452118023613137865e+01,7.887390820223780352e+00
1.187973192181688908e+01,-1.596998963462577414e+01
-1.891474450645959848e+01,1.893857847035372544e+01
1.941303877190649985e+01,-1.379254875712277695e+01
1.821499820456104857e+01,-1.143269868861005989e+01
-2.934019304277593054e-01,-1.772388769414830634e+01
1.161929144438934536e+01,-1.488188106561337243e+01
1.443193727456488773e+01,8.794659027875704638e+00
-2.026247245172249478e+01,1.934683297077501507e+01
-2.359488245985777166e-01,-1.878018586236674281e+01
1.481647596495546182e+01,8.724575655680004260e+00
1.158779602472606918e+01,-1.263751318529932277e+01
2.251694054082978846e-01,-2.008016873551049741e+01
1.495318094124101549e+01,7.176454563486522886e+00
1.361973130143968902e+01,8.972367820276717865e+00
-1.958858240348873636e+01,1.985205429304313895e+01
1.382416143894655036e+01,7.802894056535674139e+00
1.352595902610120682e+01,-1.439861009919526325e+01
1.323968656426064427e+01,8.565921483502629385e+00
1.948097825928005022e+01,-1.268739761631272600e+01
1.378150919689576881e+01,8.828088761155530761e+00
1.019050778982681038e+01,-1.377979813037033097e+01
1.119532693939993218e+00,-2.057325833979741958e+01
1.738085154991496850e+01,-1.331826071783056165e+01
-8.216103267618235506e-01,-1.858427806425917694e+01
1.311218100061032032e+01,-1.319672066033260904e+01
1.081734284487618858e+01,-1.409862857052367957e+01
1.716402361435923041e+01,-1.403436986209578308e+01
1.178017760690715754e+01,-1.553467825718272266e+01
1.469594773558949896e+01,7.785919906707521321e+00
1.262399470719329386e+01,-1.509876751040712861e+01
1.778275142600936576e+01,-1.448926043259676355e+01
9.883790476690657911e+00,-1.381372074405165939e+01
1.884655430071170912e+01,-1.163586994705376654e+01
1.336650267315241969e+01,7.824233920287265498e+00
1.851241915408365912e+01,-1.200793608451947847e+01
-1.967765735830483109e+01,1.910810275166029726e+01
1.896204358677201185e+01,-1.304576178356853688e+01
-2.041691577876457941e+01,1.857953199750755502e+01
1.448896717845185655e+01,7.244451774747601824e+00
1.217698686394628993e+01,-1.436409113315542108e+01
1.230054019377757379e+00,-1.859383303695036815e+01
-2.029059094813796094e+01,1.993892805584649253e+01
1.016410404003275936e+01,-1.377228923941792793e+01
1.351945664006574788e+01,8.820935939552331462e+00
1.152381844767310426e+01,-1.387125850310569675e+01
1.859113837629785948e+01,-1.267675862989522884e+01
1.803431289081743572e+01,-1.309846680852421485e+01
1.511486460542836774e+01,8.230656207105058186e+00
-1.953865032227988863e+01,1.970082369428973834e+01
-1.895979529394640295e+01,1.951915458168391382e+01
9.541427767966355056e-01,-2.000171863002900707e+01
1.990896410119832183e+01,-1.221174514008706069e+01
-1.882845782833895143e+01,1.971248407876920794e+01
-1.878215253344493185e-01,-1.788562594256380933e+01
-2.082091677891207482e+01,2.011666350400923520e+01
1.030341514617756893e+01,-1.301082373842230844e+01
-4.022284338428656625e-01,-1.711945606338159109e+01
1.208168255055960927e+01,-1.318494558428979246e+01
1.843772226289570781e+01,-1.226414751134376857e+01
1.202741603432872886e+01,-1.536874331083581424e+01
1.365268858118098194e+01,8.802637269005499476e+00
-1.913122180958313479e+01,1.914604941445622899e+01
1.381831436335841623e+01,8.463645301993063086e+00
-2.139016323951913989e+01,1.815455422679200481e+01
-2.010048725743967424e+01,1.835808974364856638e+01
-1.906073551430420920e+01,1.972224892310321565e+01
1.466888462122720505e+01,8.197182291724196546e+00
1.137821532096449495e+01,-1.258504257522909242e+01
1.004565322676345396e+01,-1.113743408999061657e+01
1.101375678412187220e+01,-1.409129191503364353e+01
-2.028560501456961163e+01,1.962515952296277888e+01
1.409660597226159773e+01,8.130110683262572024e+00
8.144925459135883283e-01,-1.898198015637182579e+01
1.682838730065454058e+01,-1.425955157959855590e+01
1.903439164281910223e+01,-1.249364251163329520e+01
1.336615154780555770e+01,7.418086573219099478e+00
9.864567712436231872e+00,-1.326124306894065441e+01
1.903337830673108400e+01,-1.409927528248744366e+01
4.706000642546029900e-01,-1.949863834927422701e+01
2.087527059405822882e+01,-1.474411085535608734e+01
1.511490659720268503e+01,8.512343284558674839e+00
-5.686064552371973280e-01,-1.874989774748707561e+01
1.594415397751035357e+01,-1.274726655280825938e+01
-1.992382700178834298e+01,1.972803494160744719e+01
-1.355032396934869432e+00,-1.867145352325747965e+01
1.791613504961677350e+01,-1.384571317261703349e+01
-3.830470505417791771e-01,-1.950828996345173749e+01
1.496089025017435681e+01,8.282873744387458714e+00
-5.458161239782013396e-01,-1.828982616339463974e+01
1.426899009819062947e+01,8.369442672549766371e+00
-1.971546260595571809e+01,1.911840386274956671e+01
1.283378144724384740e+01,7.918336810118671742e+00
-5.985151676519135933e-01,-1.909782640719574687e+01
-9.482918272170003382e-01,-1.997426343793470593e+01
1.793908205118099275e+01,-1.288929937650776125e+01
1.062041164286405781e+01,-1.398091552394168779e+01
1.421253912638645822e+01,7.903115885878014168e+00
1.395814400272736400e+01,8.171767302782319220e+00
1.700638205058576702e+01,-1.274753130128818590e+01
1.233091942244573680e+01,-1.273026016201040811e+01
1.218731718762204252e+01,-1.413978382145151613e+01
1.406233735313610467e+01,7.967532329360066612e+00
1.374616630222645242e+01,7.439849825787232085e+00
-1.705008533746083799e-01,-1.783571635902688257e+01
-2.057271970169293951e+01,1.716524483173272841e+01
1.940197372430531075e+01,-1.284695210936454224e+01
1.848626631545614885e+01,-1.321584779109140229e+01
1.767310701898106728e+01,-1.290459858205698040e+01
-2.334163933218763809e+00,-1.757272729774905429e+01
-1.919065031780722563e+01,1.863705861796128360e+01
1.484617500419363623e+01,8.213921139453885800e+00
-2.025339388493262049e+01,1.835597731663072452e+01
1.371656620634261792e+01,8.133997883312462207e+00
1.833424920764285204e+01,-1.191705696529561109e+01
-1.202064784005253850e+00,-1.986940977381279083e+01
1.359579775934977341e+01,7.615145391969195821e+00
1.168821137764443208e+01,-1.472150669520812016e+01
1.264132667369609031e+01,8.398522439374328741e+00
1.955132310724075850e+01,-1.300828850308872653e+01
1.513893665589643156e+01,-1.502780937052544452e+01
1.402964168520226806e+01,7.954046915354560987e+00
1.229112216651948053e+01,-1.509214712974133654e+01
1.620567313563612188e+01,-1.329125469552168326e+01
1.812504225627036902e+01,-1.387728342239823753e+01
-1.962122716827478897e+01,1.994253536867121213e+01
1.072673260589347777e+01,-1.397399206346586098e+01
1.442235569718283372e+01,8.336798466258500184e+00
3.276128575039100044e-01,-1.734953651701433230e+01
-1.936378570087982354e+01,1.833342240004634860e+01
1.382118606419511408e+01,8.113057334549079513e+00
1.353788684968335865e+01,8.440509657172540869e+00
-5.906573526735017232e-01,-1.906707376934713238e+01
1.371948396521387359e+01,8.922463845425740558e+00
-1.967331044014392560e+01,1.927141453245015157e+01
1.787885164368385560e+01,-1.332797576667325323e+01
-1.936167400453441800e+01,1.919119019862205988e+01
1.437952545260769455e+01,8.040169221424186219e+00
1.221495500793787414e+01,-1.323627696868314629e+01
1.412352173846150905e+01,8.284675005978844098e+00
-1.887625400643110751e+01,1.808705705025151289e+01
-1.365195242031404632e+00,-1.999806411270222029e+01
-1.217413873878399611e-01,-2.014370876043666669e+01
1.405188435173112715e+01,-1.554030686637836034e+01
1.486057428981397877e+01,8.007845345934232029e+00
1.427724122679713936e+01,7.698656292914147770e+00
-1.356962511963163975e-01,-1.814433732966206492e+01
1.271316732672042926e+00,-1.902357818581788251e+01
1.406894937063789541e+01,7.392007010284254775e+00
1.165918729227197304e+01,-1.458133949288187736e+01
1.419879291947865774e+01,8.715926546310068801e+00
1.379818496752018220e+01,7.992239936659165878e+00
-1.985048675748745239e+01,1.895530210124931969e+01
8.492095985166610017e-01,-1.872611805707947497e+01
1.243551867525781596e+01,-1.540324591026046441e+01
-1.959357866089549205e+01,1.972292679951566541e+01
1.090915557102990263e+01,-1.498206377057584859e+01
-1.911548849449786047e+01,2.022709166365446620e+01
1.195552029792397519e+01,-1.572392111276631255e+01
-2.073678564504401933e+01,1.865367725184107783e+01
-1.868664703449039166e+01,1.917745546112992372e+01
-1.973818370262837973e+01,1.899310802866008174e+01
1.379792130092960889e+01,7.886325264896879794e+00
-1.860101474908120167e+01,1.855578370468578342e+01
-2.045291526124660919e+01,1.888652360648375250e+01
-2.025649853137643674e+01,1.834890227006047070e+01
1.872919488921274223e+01,-1.484434381435466754e+01
9.363806876274738400e+00,-1.640714715700770654e+01
1.380294345545093115e+01,7.717788877201852138e+00
1.346393828103146184e+01,8.855217625141667881e+00
1.362423039205751607e+01,8.551447043972993711e+00
-1.038915397730856505e+00,-2.004570592051169342e+01
1.414455059111848279e+01,8.455574533680449534e+00
1.369406691911058971e+01,7.950690089321948761e+00
2.000052298937576367e+01,-1.238005881697668009e+01
1.154487991086735299e+01,-1.439423003285248548e+01
1.455760253257376746e+01,8.370456329510952642e+00
1.428413499416605958e+01,8.033894153167448593e+00
1.756352450125894293e+01,-1.221627731581154563e+01
-5.911582150687786363e-01,-2.047198301634423601e+01
8.840213749949248356e-01,-1.760940263400625128e+01
1.017878375563387650e+01,-1.402263096272273302e+01
1.340580048995342644e+01,8.146157395291684367e+00
1.505219264032913706e+01,8.708011497230673470e+00
-1.387492099633823139e+00,-1.994426824004009902e+01
-1.989247797203428902e+01,1.915991506424114377e+01
1.965257508174600787e+01,-1.235021597276768013e+01
-2.027470391707936059e+01,1.951187713590284645e+01
1.484717794088676435e+01,8.614349343033781636e+00
1.168095142712320289e+01,-1.511852347080545300e+01
-9.384389649473597883e-01,-1.906666798266342155e+01
-2.025299282169375203e+01,1.920739619200911008e+01
1.880036371068852574e+01,-1.299597383553054364e+01
1.093643225828155430e+01,-1.494552729628868448e+01
1.019629597645564445e+01,-1.405629720097041790e+01
8.084291292386374117e-01,-2.172604833216409759e+01
1.400038209107963105e+01,9.449807648433315777e+00
-1.210390863842834897e+00,-1.503713010395308025e+01
1.751668532657907562e+01,-1.497368410202904876e+01
1.191584101000817775e+01,-1.479880152097259405e+01
1.174072915333024980e+01,-1.319664990813805261e+01
1.440001643179827973e+01,8.817377228943126255e+00
-3.769548595290211912e-01,-1.669662450359082229e+01
-1.931789122916017831e+01,1.902536513403129703e+01
-1.813629191825538456e+01,1.857624520773968868e+01
1.444875446005282171e+01,8.059615659886453898e+00
1.105146235616223116e+01,-1.436788369127964415e+01
-2.140509911011630351e+01,1.893273293343681374e+01
-1.925816778975231358e+01,1.847606362889177234e+01
1.088649909883980982e+01,-1.609022817120708382e+01
1.149461484749743434e+01,-1.697014737432078491e+01
1.424946206202429444e+01,8.363191692297222701e+00
1.435523021946977984e+01,8.292585760165291475e+00
-1.980227375977119664e+01,1.934365857102040565e+01
1.202946980761885065e+01,-1.333532429108396222e+01
1.269693115091824964e+01,-1.563764739645768742e+01
1.142241405358718787e+01,-1.424821243869357446e+01
1.917604803397420099e+01,-1.248999557430035878e+01
-7.879402054613038331e-02,-1.914063504300607121e+01
-1.975455830523829093e+01,1.960369618201270114e+01
-1.874150974371087131e+01,1.863527900170760532e+01
1.184605455831415455e+01,-1.261961943743089876e+01
1.685448285175362670e+01,-1.223141224693783968e+01
1.376623276961789877e+01,8.071418091810132367e+00
-1.744709645249235663e+00,-1.764921902270424781e+01
1.187627681075385944e+01,-1.305196897227199315e+01
1.940563803457592940e+01,-1.241418436690714877e+01
1.060320080614170379e+01,-1.618213940796691830e+01
1.303447636421514844e+01,-1.362237192772575334e+01
1.883047504301797659e+01,-1.505006741861119579e+01
1.405234609249527367e+01,8.448011822088883349e+00
1.373035050688971914e+01,8.371411074975968702e+00
1.793782207461514489e+01,-1.345107475167473154e+01
1.123132393573431820e+01,-1.482945567191461933e+01
1.065794053237387651e+01,-1.194944593127454979e+01
1.170775692848048877e+01,-1.381529011794319928e+01
